cx,cy,w,h
0.13157894736842105,0.6578947368421053,0.141421356237,0.282842712475
0.13157894736842105,0.6578947368421053,0.115470053838,0.346410161514
0.18421052631578946,0.6578947368421053,0.2,0.2
0.18421052631578946,0.6578947368421053,0.260768096208,0.260768096208
0.18421052631578946,0.6578947368421053,0.282842712475,0.141421356237
0.18421052631578946,0.6578947368421053,0.346410161514,0.115470053838
0.18421052631578946,0.6578947368421053,0.141421356237,0.282842712475
0.18421052631578946,0.6578947368421053,0.115470053838,0.346410161514
0.23684210526315788,0.6578947368421053,0.2,0.2
0.23684210526315788,0.6578947368421053,0.260768096208,0.260768096208
0.23684210526315788,0.6578947368421053,0.282842712475,0.141421356237
0.23684210526315788,0.6578947368421053,0.346410161514,0.115470053838
0.23684210526315788,0.6578947368421053,0.141421356237,0.282842712475
0.23684210526315788,0.6578947368421053,0.115470053838,0.346410161514
0.2894736842105263,0.6578947368421053,0.2,0.2
0.2894736842105263,0.6578947368421053,0.260768096208,0.260768096208
0.2894736842105263,0.6578947368421053,0.282842712475,0.141421356237
0.2894736842105263,0.6578947368421053,0.346410161514,0.115470053838
0.2894736842105263,0.6578947368421053,0.141421356237,0.282842712475
0.2894736842105263,0.6578947368421053,0.115470053838,0.346410161514
0.34210526315789475,0.6578947368421053,0.2,0.2
0.34210526315789475,0.6578947368421053,0.260768096208,0.260768096208
0.34210526315789475,0.6578947368421053,0.282842712475,0.141421356237
0.34210526315789475,0.6578947368421053,0.346410161514,0.115470053838
0.34210526315789475,0.6578947368421053,0.141421356237,0.282842712475
0.34210526315789475,0.6578947368421053,0.115470053838,0.346410161514
0.39473684210526316,0.6578947368421053,0.2,0.2
0.39473684210526316,0.6578947368421053,0.260768096208,0.260768096208
0.39473684210526316,0.6578947368421053,0.282842712475,0.141421356237
0.39473684210526316,0.6578947368421053,0.346410161514,0.115470053838
0.39473684210526316,0.6578947368421053,0.141421356237,0.282842712475
0.39473684210526316,0.6578947368421053,0.115470053838,0.346410161514
0.4473684210526316,0.6578947368421053,0.2,0.2
0.4473684210526316,0.6578947368421053,0.260768096208,0.260768096208
0.4473684210526316,0.6578947368421053,0.282842712475,0.141421356237
0.4473684210526316,0.6578947368421053,0.346410161514,0.115470053838
0.4473684210526316,0.6578947368421053,0.141421356237,0.282842712475
0.4473684210526316,0.6578947368421053,0.115470053838,0.346410161514
0.5,0.6578947368421053,0.2,0.2
0.5,0.6578947368421053,0.260768096208,0.260768096208
0.5,0.6578947368421053,0.282842712475,0.141421356237
0.5,0.6578947368421053,0.346410161514,0.115470053838
0.5,0.6578947368421053,0.141421356237,0.282842712475
0.5,0.6578947368421053,0.115470053838,0.346410161514
0.5526315789473685,0.6578947368421053,0.2,0.2
0.5526315789473685,0.6578947368421053,0.260768096208,0.260768096208
0.5526315789473685,0.6578947368421053,0.282842712475,0.141421356237
0.5526315789473685,0.6578947368421053,0.346410161514,0.115470053838
0.5526315789473685,0.6578947368421053,0.141421356237,0.282842712475
0.5526315789473685,0.6578947368421053,0.115470053838,0.346410161514
0.6052631578947368,0.6578947368421053,0.2,0.2
0.6052631578947368,0.6578947368421053,0.260768096208,0.260768096208
0.6052631578947368,0.6578947368421053,0.282842712475,0.141421356237
0.6052631578947368,0.6578947368421053,0.346410161514,0.115470053838
0.6052631578947368,0.6578947368421053,0.141421356237,0.282842712475
0.6052631578947368,0.6578947368421053,0.115470053838,0.346410161514
0.6578947368421053,0.6578947368421053,0.2,0.2
0.6578947368421053,0.6578947368421053,0.260768096208,0.260768096208
0.6578947368421053,0.6578947368421053,0.282842712475,0.141421356237
0.6578947368421053,0.6578947368421053,0.346410161514,0.115470053838
0.6578947368421053,0.6578947368421053,0.141421356237,0.282842712475
0.6578947368421053,0.6578947368421053,0.115470053838,0.346410161514
0.7105263157894737,0.6578947368421053,0.2,0.2
0.7105263157894737,0.6578947368421053,0.260768096208,0.260768096208
0.7105263157894737,0.6578947368421053,0.282842712475,0.141421356237
0.7105263157894737,0.6578947368421053,0.346410161514,0.115470053838
0.7105263157894737,0.6578947368421053,0.141421356237,0.282842712475
0.7105263157894737,0.6578947368421053,0.115470053838,0.346410161514
0.7631578947368421,0.6578947368421053,0.2,0.2
0.7631578947368421,0.6578947368421053,0.260768096208,0.260768096208
0.7631578947368421,0.6578947368421053,0.282842712475,0.141421356237
0.7631578947368421,0.6578947368421053,0.346410161514,0.115470053838
0.7631578947368421,0.6578947368421053,0.141421356237,0.282842712475
0.7631578947368421,0.6578947368421053,0.115470053838,0.346410161514
0.8157894736842105,0.6578947368421053,0.2,0.2
0.8157894736842105,0.6578947368421053,0.260768096208,0.260768096208
0.8157894736842105,0.6578947368421053,0.282842712475,0.141421356237
0.8157894736842105,0.6578947368421053,0.346410161514,0.115470053838
0.8157894736842105,0.6578947368421053,0.141421356237,0.282842712475
0.8157894736842105,0.6578947368421053,0.115470053838,0.346410161514
0.868421052631579,0.6578947368421053,0.2,0.2
0.868421052631579,0.6578947368421053,0.260768096208,0.260768096208
0.868421052631579,0.6578947368421053,0.282842712475,0.141421356237
0.868421052631579,0.6578947368421053,0.346410161514,0.115470053838
0.868421052631579,0.6578947368421053,0.141421356237,0.282842712475
0.868421052631579,0.6578947368421053,0.115470053838,0.346410161514
0.9210526315789473,0.6578947368421053,0.2,0.2
0.9210526315789473,0.6578947368421053,0.260768096208,0.260768096208
0.9210526315789473,0.6578947368421053,0.282842712475,0.141421356237
0.9210526315789473,0.6578947368421053,0.346410161514,0.115470053838
0.9210526315789473,0.6578947368421053,0.141421356237,0.282842712475
0.9210526315789473,0.6578947368421053,0.115470053838,0.346410161514
0.9736842105263158,0.6578947368421053,0.2,0.2
0.9736842105263158,0.6578947368421053,0.260768096208,0.260768096208
0.9736842105263158,0.6578947368421053,0.282842712475,0.141421356237
0.9736842105263158,0.6578947368421053,0.346410161514,0.115470053838
0.9736842105263158,0.6578947368421053,0.141421356237,0.282842712475
0.9736842105263158,0.6578947368421053,0.115470053838,0.346410161514
0.02631578947368421,0.7105263157894737,0.2,0.2
0.02631578947368421,0.7105263157894737,0.260768096208,0.260768096208
0.02631578947368421,0.7105263157894737,0.282842712475,0.141421356237
0.02631578947368421,0.7105263157894737,0.346410161514,0.115470053838
0.02631578947368421,0.7105263157894737,0.141421356237,0.282842712475
0.02631578947368421,0.7105263157894737,0.115470053838,0.346410161514
0.07894736842105263,0.7105263157894737,0.2,0.2
0.07894736842105263,0.7105263157894737,0.260768096208,0.260768096208
0.07894736842105263,0.7105263157894737,0.282842712475,0.141421356237
0.07894736842105263,0.7105263157894737,0.346410161514,0.115470053838
0.07894736842105263,0.7105263157894737,0.141421356237,0.282842712475
0.07894736842105263,0.7105263157894737,0.115470053838,0.346410161514
0.13157894736842105,0.7105263157894737,0.2,0.2
0.13157894736842105,0.7105263157894737,0.260768096208,0.260768096208
0.13157894736842105,0.7105263157894737,0.282842712475,0.141421356237
0.13157894736842105,0.7105263157894737,0.346410161514,0.115470053838
0.13157894736842105,0.7105263157894737,0.141421356237,0.282842712475
0.13157894736842105,0.7105263157894737,0.115470053838,0.346410161514
0.18421052631578946,0.7105263157894737,0.2,0.2
0.18421052631578946,0.7105263157894737,0.260768096208,0.260768096208
0.18421052631578946,0.7105263157894737,0.282842712475,0.141421356237
0.18421052631578946,0.7105263157894737,0.346410161514,0.115470053838
0.18421052631578946,0.7105263157894737,0.141421356237,0.282842712475
0.18421052631578946,0.7105263157894737,0.115470053838,0.346410161514
0.23684210526315788,0.7105263157894737,0.2,0.2
0.23684210526315788,0.7105263157894737,0.260768096208,0.260768096208
0.23684210526315788,0.7105263157894737,0.282842712475,0.141421356237
0.23684210526315788,0.7105263157894737,0.346410161514,0.115470053838
0.23684210526315788,0.7105263157894737,0.141421356237,0.282842712475
0.23684210526315788,0.7105263157894737,0.115470053838,0.346410161514
0.2894736842105263,0.7105263157894737,0.2,0.2
0.2894736842105263,0.7105263157894737,0.260768096208,0.260768096208
0.2894736842105263,0.7105263157894737,0.282842712475,0.141421356237
0.2894736842105263,0.7105263157894737,0.346410161514,0.115470053838
0.2894736842105263,0.7105263157894737,0.141421356237,0.282842712475
0.2894736842105263,0.7105263157894737,0.115470053838,0.346410161514
0.34210526315789475,0.7105263157894737,0.2,0.2
0.34210526315789475,0.7105263157894737,0.260768096208,0.260768096208
0.34210526315789475,0.7105263157894737,0.282842712475,0.141421356237
0.34210526315789475,0.7105263157894737,0.346410161514,0.115470053838
0.34210526315789475,0.7105263157894737,0.141421356237,0.282842712475
0.34210526315789475,0.7105263157894737,0.115470053838,0.346410161514
0.39473684210526316,0.7105263157894737,0.2,0.2
0.39473684210526316,0.7105263157894737,0.260768096208,0.260768096208
0.39473684210526316,0.7105263157894737,0.282842712475,0.141421356237
0.39473684210526316,0.7105263157894737,0.346410161514,0.115470053838
0.39473684210526316,0.7105263157894737,0.141421356237,0.282842712475
0.39473684210526316,0.7105263157894737,0.115470053838,0.346410161514
0.4473684210526316,0.7105263157894737,0.2,0.2
0.4473684210526316,0.7105263157894737,0.260768096208,0.260768096208
0.4473684210526316,0.7105263157894737,0.282842712475,0.141421356237
0.4473684210526316,0.7105263157894737,0.346410161514,0.115470053838
0.4473684210526316,0.7105263157894737,0.141421356237,0.282842712475
0.4473684210526316,0.7105263157894737,0.115470053838,0.346410161514
0.5,0.7105263157894737,0.2,0.2
0.5,0.7105263157894737,0.260768096208,0.260768096208
0.5,0.7105263157894737,0.282842712475,0.141421356237
0.5,0.7105263157894737,0.346410161514,0.115470053838
0.5,0.7105263157894737,0.141421356237,0.282842712475
0.5,0.7105263157894737,0.115470053838,0.346410161514
0.5526315789473685,0.7105263157894737,0.2,0.2
0.5526315789473685,0.7105263157894737,0.260768096208,0.260768096208
0.5526315789473685,0.7105263157894737,0.282842712475,0.141421356237
0.5526315789473685,0.7105263157894737,0.346410161514,0.115470053838
0.5526315789473685,0.7105263157894737,0.141421356237,0.282842712475
0.5526315789473685,0.7105263157894737,0.115470053838,0.346410161514
0.6052631578947368,0.7105263157894737,0.2,0.2
0.6052631578947368,0.7105263157894737,0.260768096208,0.260768096208
0.6052631578947368,0.7105263157894737,0.282842712475,0.141421356237
0.6052631578947368,0.7105263157894737,0.346410161514,0.115470053838
0.6052631578947368,0.7105263157894737,0.141421356237,0.282842712475
0.6052631578947368,0.7105263157894737,0.115470053838,0.346410161514
0.6578947368421053,0.7105263157894737,0.2,0.2
0.6578947368421053,0.7105263157894737,0.260768096208,0.260768096208
0.6578947368421053,0.7105263157894737,0.282842712475,0.141421356237
0.6578947368421053,0.7105263157894737,0.346410161514,0.115470053838
0.6578947368421053,0.7105263157894737,0.141421356237,0.282842712475
0.6578947368421053,0.7105263157894737,0.115470053838,0.346410161514
0.7105263157894737,0.7105263157894737,0.2,0.2
0.7105263157894737,0.7105263157894737,0.260768096208,0.260768096208
0.7105263157894737,0.7105263157894737,0.282842712475,0.141421356237
0.7105263157894737,0.7105263157894737,0.346410161514,0.115470053838
0.7105263157894737,0.7105263157894737,0.141421356237,0.282842712475
0.7105263157894737,0.7105263157894737,0.115470053838,0.346410161514
0.7631578947368421,0.7105263157894737,0.2,0.2
0.7631578947368421,0.7105263157894737,0.260768096208,0.260768096208
0.7631578947368421,0.7105263157894737,0.282842712475,0.141421356237
0.7631578947368421,0.7105263157894737,0.346410161514,0.115470053838
0.7631578947368421,0.7105263157894737,0.141421356237,0.282842712475
0.7631578947368421,0.7105263157894737,0.115470053838,0.346410161514
0.8157894736842105,0.7105263157894737,0.2,0.2
0.8157894736842105,0.7105263157894737,0.260768096208,0.260768096208
0.8157894736842105,0.7105263157894737,0.282842712475,0.141421356237
0.8157894736842105,0.7105263157894737,0.346410161514,0.115470053838
0.8157894736842105,0.7105263157894737,0.141421356237,0.282842712475
0.8157894736842105,0.7105263157894737,0.115470053838,0.346410161514
0.868421052631579,0.7105263157894737,0.2,0.2
0.868421052631579,0.7105263157894737,0.260768096208,0.260768096208
0.868421052631579,0.7105263157894737,0.282842712475,0.141421356237
0.868421052631579,0.7105263157894737,0.346410161514,0.115470053838
0.868421052631579,0.7105263157894737,0.141421356237,0.282842712475
0.868421052631579,0.7105263157894737,0.115470053838,0.346410161514
0.9210526315789473,0.7105263157894737,0.2,0.2
0.9210526315789473,0.7105263157894737,0.260768096208,0.260768096208
0.9210526315789473,0.7105263157894737,0.282842712475,0.141421356237
0.9210526315789473,0.7105263157894737,0.346410161514,0.115470053838
0.9210526315789473,0.7105263157894737,0.141421356237,0.282842712475
0.9210526315789473,0.7105263157894737,0.115470053838,0.346410161514
0.9736842105263158,0.7105263157894737,0.2,0.2
0.9736842105263158,0.7105263157894737,0.260768096208,0.260768096208
0.9736842105263158,0.7105263157894737,0.282842712475,0.141421356237
0.9736842105263158,0.7105263157894737,0.346410161514,0.115470053838
0.9736842105263158,0.7105263157894737,0.141421356237,0.282842712475
0.9736842105263158,0.7105263157894737,0.115470053838,0.346410161514
0.02631578947368421,0.7631578947368421,0.2,0.2
0.02631578947368421,0.7631578947368421,0.260768096208,0.260768096208
0.02631578947368421,0.7631578947368421,0.282842712475,0.141421356237
0.02631578947368421,0.7631578947368421,0.346410161514,0.115470053838
0.02631578947368421,0.7631578947368421,0.141421356237,0.282842712475
0.02631578947368421,0.7631578947368421,0.115470053838,0.346410161514
0.07894736842105263,0.7631578947368421,0.2,0.2
0.07894736842105263,0.7631578947368421,0.260768096208,0.260768096208
0.07894736842105263,0.7631578947368421,0.282842712475,0.141421356237
0.07894736842105263,0.7631578947368421,0.346410161514,0.115470053838
0.07894736842105263,0.7631578947368421,0.141421356237,0.282842712475
0.07894736842105263,0.7631578947368421,0.115470053838,0.346410161514
0.13157894736842105,0.7631578947368421,0.2,0.2
0.13157894736842105,0.7631578947368421,0.260768096208,0.260768096208
0.13157894736842105,0.7631578947368421,0.282842712475,0.141421356237
0.13157894736842105,0.7631578947368421,0.346410161514,0.115470053838
0.13157894736842105,0.7631578947368421,0.141421356237,0.282842712475
0.13157894736842105,0.7631578947368421,0.115470053838,0.346410161514
0.18421052631578946,0.7631578947368421,0.2,0.2
0.18421052631578946,0.7631578947368421,0.260768096208,0.260768096208
0.18421052631578946,0.7631578947368421,0.282842712475,0.141421356237
0.18421052631578946,0.7631578947368421,0.346410161514,0.115470053838
0.18421052631578946,0.7631578947368421,0.141421356237,0.282842712475
0.18421052631578946,0.7631578947368421,0.115470053838,0.346410161514
0.23684210526315788,0.7631578947368421,0.2,0.2
0.23684210526315788,0.7631578947368421,0.260768096208,0.260768096208
0.23684210526315788,0.7631578947368421,0.282842712475,0.141421356237
0.23684210526315788,0.7631578947368421,0.346410161514,0.115470053838
0.23684210526315788,0.7631578947368421,0.141421356237,0.282842712475
0.23684210526315788,0.7631578947368421,0.115470053838,0.346410161514
0.2894736842105263,0.7631578947368421,0.2,0.2
0.2894736842105263,0.7631578947368421,0.260768096208,0.260768096208
0.2894736842105263,0.7631578947368421,0.282842712475,0.141421356237
0.2894736842105263,0.7631578947368421,0.346410161514,0.115470053838
0.2894736842105263,0.7631578947368421,0.141421356237,0.282842712475
0.2894736842105263,0.7631578947368421,0.115470053838,0.346410161514
0.34210526315789475,0.7631578947368421,0.2,0.2
0.34210526315789475,0.7631578947368421,0.260768096208,0.260768096208
0.34210526315789475,0.7631578947368421,0.282842712475,0.141421356237
0.34210526315789475,0.7631578947368421,0.346410161514,0.115470053838
0.34210526315789475,0.7631578947368421,0.141421356237,0.282842712475
0.34210526315789475,0.7631578947368421,0.115470053838,0.346410161514
0.39473684210526316,0.7631578947368421,0.2,0.2
0.39473684210526316,0.7631578947368421,0.260768096208,0.260768096208
0.39473684210526316,0.7631578947368421,0.282842712475,0.141421356237
0.39473684210526316,0.7631578947368421,0.346410161514,0.115470053838
0.39473684210526316,0.7631578947368421,0.141421356237,0.282842712475
0.39473684210526316,0.7631578947368421,0.115470053838,0.346410161514
0.4473684210526316,0.7631578947368421,0.2,0.2
0.4473684210526316,0.7631578947368421,0.260768096208,0.260768096208
0.4473684210526316,0.7631578947368421,0.282842712475,0.141421356237
0.4473684210526316,0.7631578947368421,0.346410161514,0.115470053838
0.4473684210526316,0.7631578947368421,0.141421356237,0.282842712475
0.4473684210526316,0.7631578947368421,0.115470053838,0.346410161514
0.5,0.7631578947368421,0.2,0.2
0.5,0.7631578947368421,0.260768096208,0.260768096208
0.5,0.7631578947368421,0.282842712475,0.141421356237
0.5,0.7631578947368421,0.346410161514,0.115470053838
0.5,0.7631578947368421,0.141421356237,0.282842712475
0.5,0.7631578947368421,0.115470053838,0.346410161514
0.5526315789473685,0.7631578947368421,0.2,0.2
0.5526315789473685,0.7631578947368421,0.260768096208,0.260768096208
0.5526315789473685,0.7631578947368421,0.282842712475,0.141421356237
0.5526315789473685,0.7631578947368421,0.346410161514,0.115470053838
0.5526315789473685,0.7631578947368421,0.141421356237,0.282842712475
0.5526315789473685,0.7631578947368421,0.115470053838,0.346410161514
0.6052631578947368,0.7631578947368421,0.2,0.2
0.6052631578947368,0.7631578947368421,0.260768096208,0.260768096208
0.6052631578947368,0.7631578947368421,0.282842712475,0.141421356237
0.6052631578947368,0.7631578947368421,0.346410161514,0.115470053838
0.6052631578947368,0.7631578947368421,0.141421356237,0.282842712475
0.6052631578947368,0.7631578947368421,0.115470053838,0.346410161514
0.6578947368421053,0.7631578947368421,0.2,0.2
0.6578947368421053,0.7631578947368421,0.260768096208,0.260768096208
0.6578947368421053,0.7631578947368421,0.282842712475,0.141421356237
0.6578947368421053,0.7631578947368421,0.346410161514,0.115470053838
0.6578947368421053,0.7631578947368421,0.141421356237,0.282842712475
0.6578947368421053,0.7631578947368421,0.115470053838,0.346410161514
0.7105263157894737,0.7631578947368421,0.2,0.2
0.7105263157894737,0.7631578947368421,0.260768096208,0.260768096208
0.7105263157894737,0.7631578947368421,0.282842712475,0.141421356237
0.7105263157894737,0.7631578947368421,0.346410161514,0.115470053838
0.7105263157894737,0.7631578947368421,0.141421356237,0.282842712475
0.7105263157894737,0.7631578947368421,0.115470053838,0.346410161514
0.7631578947368421,0.7631578947368421,0.2,0.2
0.7631578947368421,0.7631578947368421,0.260768096208,0.260768096208
0.7631578947368421,0.7631578947368421,0.282842712475,0.141421356237
0.7631578947368421,0.7631578947368421,0.346410161514,0.115470053838
0.7631578947368421,0.7631578947368421,0.141421356237,0.282842712475
0.7631578947368421,0.7631578947368421,0.115470053838,0.346410161514
0.8157894736842105,0.7631578947368421,0.2,0.2
0.8157894736842105,0.7631578947368421,0.260768096208,0.260768096208
0.8157894736842105,0.7631578947368421,0.282842712475,0.141421356237
0.8157894736842105,0.7631578947368421,0.346410161514,0.115470053838
0.8157894736842105,0.7631578947368421,0.141421356237,0.282842712475
0.8157894736842105,0.7631578947368421,0.115470053838,0.346410161514
0.868421052631579,0.7631578947368421,0.2,0.2
0.868421052631579,0.7631578947368421,0.260768096208,0.260768096208
0.868421052631579,0.7631578947368421,0.282842712475,0.141421356237
0.868421052631579,0.7631578947368421,0.346410161514,0.115470053838
0.868421052631579,0.7631578947368421,0.141421356237,0.282842712475
0.868421052631579,0.7631578947368421,0.115470053838,0.346410161514
0.9210526315789473,0.7631578947368421,0.2,0.2
0.9210526315789473,0.7631578947368421,0.260768096208,0.260768096208
0.9210526315789473,0.7631578947368421,0.282842712475,0.141421356237
0.9210526315789473,0.7631578947368421,0.346410161514,0.115470053838
0.9210526315789473,0.7631578947368421,0.141421356237,0.282842712475
0.9210526315789473,0.7631578947368421,0.115470053838,0.346410161514
0.9736842105263158,0.7631578947368421,0.2,0.2
0.9736842105263158,0.7631578947368421,0.260768096208,0.260768096208
0.9736842105263158,0.7631578947368421,0.282842712475,0.141421356237
0.9736842105263158,0.7631578947368421,0.346410161514,0.115470053838
0.9736842105263158,0.7631578947368421,0.141421356237,0.282842712475
0.9736842105263158,0.7631578947368421,0.115470053838,0.346410161514
0.02631578947368421,0.8157894736842105,0.2,0.2
0.02631578947368421,0.8157894736842105,0.260768096208,0.260768096208
0.02631578947368421,0.8157894736842105,0.282842712475,0.141421356237
0.02631578947368421,0.8157894736842105,0.346410161514,0.115470053838
0.02631578947368421,0.8157894736842105,0.141421356237,0.282842712475
0.02631578947368421,0.8157894736842105,0.115470053838,0.346410161514
0.07894736842105263,0.8157894736842105,0.2,0.2
0.07894736842105263,0.8157894736842105,0.260768096208,0.260768096208
0.07894736842105263,0.8157894736842105,0.282842712475,0.141421356237
0.07894736842105263,0.8157894736842105,0.346410161514,0.115470053838
0.07894736842105263,0.8157894736842105,0.141421356237,0.282842712475
0.07894736842105263,0.8157894736842105,0.115470053838,0.346410161514
0.13157894736842105,0.8157894736842105,0.2,0.2
0.13157894736842105,0.8157894736842105,0.260768096208,0.260768096208
0.13157894736842105,0.8157894736842105,0.282842712475,0.141421356237
0.13157894736842105,0.8157894736842105,0.346410161514,0.115470053838
0.13157894736842105,0.8157894736842105,0.141421356237,0.282842712475
0.13157894736842105,0.8157894736842105,0.115470053838,0.346410161514
0.18421052631578946,0.8157894736842105,0.2,0.2
0.18421052631578946,0.8157894736842105,0.260768096208,0.260768096208
0.18421052631578946,0.8157894736842105,0.282842712475,0.141421356237
0.18421052631578946,0.8157894736842105,0.346410161514,0.115470053838
0.18421052631578946,0.8157894736842105,0.141421356237,0.282842712475
0.18421052631578946,0.8157894736842105,0.115470053838,0.346410161514
0.23684210526315788,0.8157894736842105,0.2,0.2
0.23684210526315788,0.8157894736842105,0.260768096208,0.260768096208
0.23684210526315788,0.8157894736842105,0.282842712475,0.141421356237
0.23684210526315788,0.8157894736842105,0.346410161514,0.115470053838
0.23684210526315788,0.8157894736842105,0.141421356237,0.282842712475
0.23684210526315788,0.8157894736842105,0.115470053838,0.346410161514
0.2894736842105263,0.8157894736842105,0.2,0.2
0.2894736842105263,0.8157894736842105,0.260768096208,0.260768096208
0.2894736842105263,0.8157894736842105,0.282842712475,0.141421356237
0.2894736842105263,0.8157894736842105,0.346410161514,0.115470053838
0.2894736842105263,0.8157894736842105,0.141421356237,0.282842712475
0.2894736842105263,0.8157894736842105,0.115470053838,0.346410161514
0.34210526315789475,0.8157894736842105,0.2,0.2
0.34210526315789475,0.8157894736842105,0.260768096208,0.260768096208
0.34210526315789475,0.8157894736842105,0.282842712475,0.141421356237
0.34210526315789475,0.8157894736842105,0.346410161514,0.115470053838
0.34210526315789475,0.8157894736842105,0.141421356237,0.282842712475
0.34210526315789475,0.8157894736842105,0.115470053838,0.346410161514
0.39473684210526316,0.8157894736842105,0.2,0.2
0.39473684210526316,0.8157894736842105,0.260768096208,0.260768096208
0.39473684210526316,0.8157894736842105,0.282842712475,0.141421356237
0.39473684210526316,0.8157894736842105,0.346410161514,0.115470053838
0.39473684210526316,0.8157894736842105,0.141421356237,0.282842712475
0.39473684210526316,0.8157894736842105,0.115470053838,0.346410161514
0.4473684210526316,0.8157894736842105,0.2,0.2
0.4473684210526316,0.8157894736842105,0.260768096208,0.260768096208
0.4473684210526316,0.8157894736842105,0.282842712475,0.141421356237
0.4473684210526316,0.8157894736842105,0.346410161514,0.115470053838
0.4473684210526316,0.8157894736842105,0.141421356237,0.282842712475
0.4473684210526316,0.8157894736842105,0.115470053838,0.346410161514
0.5,0.8157894736842105,0.2,0.2
0.5,0.8157894736842105,0.260768096208,0.260768096208
0.5,0.8157894736842105,0.282842712475,0.141421356237
0.5,0.8157894736842105,0.346410161514,0.115470053838
0.5,0.8157894736842105,0.141421356237,0.282842712475
0.5,0.8157894736842105,0.115470053838,0.346410161514
0.5526315789473685,0.8157894736842105,0.2,0.2
0.5526315789473685,0.8157894736842105,0.260768096208,0.260768096208
0.5526315789473685,0.8157894736842105,0.282842712475,0.141421356237
0.5526315789473685,0.8157894736842105,0.346410161514,0.115470053838
0.5526315789473685,0.8157894736842105,0.141421356237,0.282842712475
0.5526315789473685,0.8157894736842105,0.115470053838,0.346410161514
0.6052631578947368,0.8157894736842105,0.2,0.2
0.6052631578947368,0.8157894736842105,0.260768096208,0.260768096208
0.6052631578947368,0.8157894736842105,0.282842712475,0.141421356237
0.6052631578947368,0.8157894736842105,0.346410161514,0.115470053838
0.6052631578947368,0.8157894736842105,0.141421356237,0.282842712475
0.6052631578947368,0.8157894736842105,0.115470053838,0.346410161514
0.6578947368421053,0.8157894736842105,0.2,0.2
0.6578947368421053,0.8157894736842105,0.260768096208,0.260768096208
0.6578947368421053,0.8157894736842105,0.282842712475,0.141421356237
0.6578947368421053,0.8157894736842105,0.346410161514,0.115470053838
0.6578947368421053,0.8157894736842105,0.141421356237,0.282842712475
0.6578947368421053,0.8157894736842105,0.115470053838,0.346410161514
0.7105263157894737,0.8157894736842105,0.2,0.2
0.7105263157894737,0.8157894736842105,0.260768096208,0.260768096208
0.7105263157894737,0.8157894736842105,0.282842712475,0.141421356237
0.7105263157894737,0.8157894736842105,0.346410161514,0.115470053838
0.7105263157894737,0.8157894736842105,0.141421356237,0.282842712475
0.7105263157894737,0.8157894736842105,0.115470053838,0.346410161514
0.7631578947368421,0.8157894736842105,0.2,0.2
0.7631578947368421,0.8157894736842105,0.260768096208,0.260768096208
0.7631578947368421,0.8157894736842105,0.282842712475,0.141421356237
0.7631578947368421,0.8157894736842105,0.346410161514,0.115470053838
0.7631578947368421,0.8157894736842105,0.141421356237,0.282842712475
0.7631578947368421,0.8157894736842105,0.115470053838,0.346410161514
0.8157894736842105,0.8157894736842105,0.2,0.2
0.8157894736842105,0.8157894736842105,0.260768096208,0.260768096208
0.8157894736842105,0.8157894736842105,0.282842712475,0.141421356237
0.8157894736842105,0.8157894736842105,0.346410161514,0.115470053838
0.8157894736842105,0.8157894736842105,0.141421356237,0.282842712475
0.8157894736842105,0.8157894736842105,0.115470053838,0.346410161514
0.868421052631579,0.8157894736842105,0.2,0.2
0.868421052631579,0.8157894736842105,0.260768096208,0.260768096208
0.868421052631579,0.8157894736842105,0.282842712475,0.141421356237
0.868421052631579,0.8157894736842105,0.346410161514,0.115470053838
0.868421052631579,0.8157894736842105,0.141421356237,0.282842712475
0.868421052631579,0.8157894736842105,0.115470053838,0.346410161514
0.9210526315789473,0.8157894736842105,0.2,0.2
0.9210526315789473,0.8157894736842105,0.260768096208,0.260768096208
0.9210526315789473,0.8157894736842105,0.282842712475,0.141421356237
0.9210526315789473,0.8157894736842105,0.346410161514,0.115470053838
0.9210526315789473,0.8157894736842105,0.141421356237,0.282842712475
0.9210526315789473,0.8157894736842105,0.115470053838,0.346410161514
0.9736842105263158,0.8157894736842105,0.2,0.2
0.9736842105263158,0.8157894736842105,0.260768096208,0.260768096208
0.9736842105263158,0.8157894736842105,0.282842712475,0.141421356237
0.9736842105263158,0.8157894736842105,0.346410161514,0.115470053838
0.9736842105263158,0.8157894736842105,0.141421356237,0.282842712475
0.9736842105263158,0.8157894736842105,0.115470053838,0.346410161514
0.02631578947368421,0.868421052631579,0.2,0.2
0.02631578947368421,0.868421052631579,0.260768096208,0.260768096208
0.02631578947368421,0.868421052631579,0.282842712475,0.141421356237
0.02631578947368421,0.868421052631579,0.346410161514,0.115470053838
0.02631578947368421,0.868421052631579,0.141421356237,0.282842712475
0.02631578947368421,0.868421052631579,0.115470053838,0.346410161514
0.07894736842105263,0.868421052631579,0.2,0.2
0.07894736842105263,0.868421052631579,0.260768096208,0.260768096208
0.07894736842105263,0.868421052631579,0.282842712475,0.141421356237
0.07894736842105263,0.868421052631579,0.346410161514,0.115470053838
0.07894736842105263,0.868421052631579,0.141421356237,0.282842712475
0.07894736842105263,0.868421052631579,0.115470053838,0.346410161514
0.13157894736842105,0.868421052631579,0.2,0.2
0.13157894736842105,0.868421052631579,0.260768096208,0.260768096208
0.13157894736842105,0.868421052631579,0.282842712475,0.141421356237
0.13157894736842105,0.868421052631579,0.346410161514,0.115470053838
